id,old_id,title,imgPath,caption,URL,dataPath,chartType,complexity,topic,bboxesPath
1164,no_data-15993,% following each story very closely:,imgs/1164.png,"The public continued to track news about the economy and the presidential election, while paying less attention to another important political story – Wisconsin Gov. Scott Walker’s victory in a hard-fought recall election.
The latest weekly News Interest Index, conducted June 7-10 among 1,000 adults by the Pew Research Center for the People & the Press, finds that 35% say they followed reports about U.S. economic conditions very closely while 30% tracked news about the presidential election very closely.
The public expressed less interest in news about the Wisconsin recall election (21% very closely), European economic problems (18%) and the CIA killing of an al Qaeda leader in a drone strike in Pakistan (16%).",https://www.pewresearch.org/politics/2012/06/12/economy-election-are-publics-top-stories/,data/1164.txt,bar,simple,U.S. Politics & Policy,bboxes/1164.json
1165,no_data-15996,Little Interest in Edwards Trial U.S. economy,imgs/1165.png,"News about the economy is the week’s top story. Nearly four-in-ten (37%) followed news about the condition of the economy very closely, which is on par with interest in the economy for the past several months. An increasing percentage said the news they are hearing about the economy is mostly bad; 37% say that currently, the highest percentage this year. (For more see “Perceptions of Economic News Turn More Negative,” June 5, 2012.)
Nearly three-in-ten (29%) say they are following news about the presidential candidates very closely, which also is little changed from the past few months. And while there is scant public interest in news about Europe’s economic problems and political violence in Syria, interest in the conclusion of the John Edwards trial also attracted little interest. Just 13% say they followed news about the Edwards verdict very closely. Edwards was acquitted on one campaign fraud charge, while the jury deadlocked on five other charges.",https://www.pewresearch.org/politics/2012/06/06/interest-in-foreign-news-declines/,data/1165.txt,bar,simple,U.S. Politics & Policy,bboxes/1165.json
1166,no_data-15999,Manywaga News Again Job Hearing Situation Mostly Bad,imgs/1166.png,"A majority (55%) now say that they are hearing mostly bad news about the job situation. While that is up sharply from March (38%), it is closer to the numbers recorded late last year: 51% said this in early December and 64% in November. This measure hit a peak last August (74% mostly bad news), amid increased concern about an economic slowdown.",https://www.pewresearch.org/politics/2012/06/05/perceptions-of-economic-news-turn-more-negative/,data/1166.txt,line,simple,U.S. Politics & Policy,bboxes/1166.json
1167,no_data-16005,Most Dissatisfied ,imgs/1167.png,"Overall, the Japanese public is decidedly pessimistic about how things are going in their country. Fully 78% express dissatisfaction with the country’s direction, while an overwhelming 93% describe the current state of the economy as bad. Compared with last year, fewer expect the economic situation to worsen, but the prevailing view is that the economy will stagnate, rather than improve in the months ahead.",https://www.pewresearch.org/global/2012/06/05/japanese-wary-of-nuclear-energy/,data/1167.txt,pie,simple,Global Attributes & Trends,bboxes/1167.json
1168,no_data-16008,Most Think Food Near ,imgs/1168.png,"Although general fears about radiation exposure have subsided somewhat, worries persist about the safety of foods produced near the Fukushima nuclear plant. Fully 76% of Japanese believe produce from the Fukushima area is not safe, while just 19% disagree. Worries about contaminated food are more prevalent among Japanese with at least some university education (84%) than those with a high school education or less (71%).",https://www.pewresearch.org/global/2012/06/05/japanese-wary-of-nuclear-energy/,data/1168.txt,pie,simple,Global Attributes & Trends,bboxes/1168.json
1169,no_data-16010,Most Disapprove of ,imgs/1169.png,"The public is clearly dissatisfied with how the government has responded to the March 2011 crisis. Six-in-ten say they disapprove of how Tokyo has handled the overall recovery from the earthquake and tsunami, while only 37% voice approval.",https://www.pewresearch.org/global/2012/06/05/japanese-wary-of-nuclear-energy/,data/1169.txt,pie,simple,Global Attributes & Trends,bboxes/1169.json
1170,no_data-16013,Self Defense Force Well-Regarded: ,imgs/1170.png,"The Japanese public is generally negative toward key institutions and leaders within the country, likely reflecting disappointment with quake and tsunami recovery efforts and possibly also frustration with the flow of accurate information about the situation at the Fukushima power plant. Just 12% of Japanese say the national government is having a good influence on the way things are going in the country; 86% say it is having a bad influence. This is a significant shift from 2007, when the public was fairly divided on the issue (50% good influence vs. 44% bad influence).",https://www.pewresearch.org/global/2012/06/05/japanese-wary-of-nuclear-energy/,data/1170.txt,bar,simple,Global Attributes & Trends,bboxes/1170.json
1171,no_data-16015,Political Widening Values: Partisan 1987-2012 Differences in Political Widening Values: 1987-2012 difference How to read between the chart: Republicans Average and percentage Democrats point 48 difference between Republicans Average and 25 percentage Democrats point on 48 values questions asked Republicans over past 25 years,imgs/1171.png,"Overall, there has been much more stability than change across the 48 political values measures that the Pew Research Center has tracked since 1987. But the average partisan gap has nearly doubled over this 25-year period – from 10 percentage points in 1987 to 18 percentage points in the new study.",https://www.pewresearch.org/politics/2012/06/04/partisan-polarization-surges-in-bush-obama-years/,data/1171.txt,line,simple,U.S. Politics & Policy,bboxes/1171.json
1172,no_data-16040,Which term do you use to describe yourself most often? ,imgs/1172.png,A majority of Hispanics say they most often identify themselves by their family’s country of origin; just 24% say they prefer a pan-ethnic label.,https://www.pewresearch.org/hispanic/2012/05/30/hispanics-and-their-views-of-identity/,data/1172.txt,pie,simple,Hispanic Trends,bboxes/1172.json
1173,no_data-16067,Fair Top Priorities Courts and the Economy Are Fair Top Priorities Courts and Fair judiciary,imgs/1173.png,"As Egyptians head to the polls, the economy is their biggest concern, according to the Pew survey conducted March 19 to April 10. Roughly eight-in-ten (81%) consider improving the economy a very important priority for the country. Only 27% describe the current economic situation as good. And regardless of which candidate wins the presidency, he will face high economic expectations – 50% think the economy will improve in the next 12 months; just 20% say it will get worse.
Moreover, Egyptians do not just voice support for democracy in a general sense – they also want specific democratic rights and institutions. In particular, they want a fair judiciary: 81% consider it is very important to live in a country with a judicial system that treats everyone in the same way. About six-in-ten say it is very important to live in a country with a free press (62%); free speech (60%); and honest, competitive elections with at least two political parties (58%). In addition to these fundamental components of democracy, Egyptians also want order: 60% rate law and order as very important.",https://www.pewresearch.org/global/2012/05/23/egypt-on-the-eve-of-elections-economy-democracy-are-both-priorities/,data/1173.txt,bar,simple,Global Attributes & Trends,bboxes/1173.json
